text,label
"I hate this movie. It is a horrid movie. Sean Young's character is completely unsympathetic. Her performance is wooden at best. The storyline is completely predictable, and completely uninteresting. I would never recommend this film to anyone. It is one of the worst movies I have ever had the misfortune to see.",0
"this film is in the MANDINGO & DRUM type<br /><br />they were both dreadful BUT they are 100% better than this tripe,<br /><br />Badly acted & made Oliver Reed is the main name & Eartha Kitt also is in it. Tis a pity. Rating is 1/2* about as low as yu can get<br /><br />as always<br /><br />jay harris",0
"Just a few words.... This movie really sucks. It's like those TV Movies with bad cast and plot. It's amazing how they could make this sequel worse than the III. Don't waste your time watching this crap, even if you like the tremors movies.",0
"There's nothing wrong with a popcorn movie to keep you off the streets. It's just that some are better than others. This is very poor. The acting is awful, the script dire; and the special effects overrated.<br /><br />Why does Hollywood treat it's audience with such contempt? And why have they made a sequel?",0
"Giant crabs cursing in Japanese? What was in that drink? A terrible movie, but laughable. I love the invisible Samurai ghosties running around. Drink much beer before you see this movie.",0
"Aside for being classic in the aspect of its cheesy lines and terrible acting, this film should never be watched unless you are looking for a good cure for your insomnia. I can't imagine anyone actually thinking this was a ""good movie.""",0
This is a rotten movie.The cast seem to know just how bad it was.it starts badly and by the end is truly bad.the acting is woeful.the script could of been written on the spot.and although the movie is a horror film it has no scary scenes.Crap 1 out of 10,0
"I'm sorry for Jean, after having such a good original movie to be followed up by perhaps his worst movie in is career. This movie was shot down terribly by horrible acting jobs by Goldbeg(Romeo) and whatever that computers name was. Also, some scenes may have been just a little unnesicary. Truly, bad movie.",0
"I was very skeptical about sacrificing my precious time to watch this film. I didn't enjoy the first one at all, and the last Jean Claude Van Damme film I liked was Blood Sports! After managing to sit through it all? Avoid, avoid, avoid!!",0
"This is a worthless sequel to a great action movie. Cheap looking, and worst of all, BORING ACTION SCENES! The only decent thing about the movie is the last fight sequence. Only 82 minutes, but it feels like it goes on forever! Even die-hard Van Damme fans(like myself) should avoid this one!",0
This movie was so bad that my i.q. went down about 40 points after seeing it. It made me wonder who could sit through the weeks it took to make it and think that it was worth it. It must of been some kind of personal favor to Van Damme.,0
"Dont let the MPAA fool you with their ""Rated R for extreme violence"" there is definatly no extreme violence in this boring peice of s*t. I expected some cheap rambo 3 type action that the trailer promised, however its just boring boring nonsense with tons of lame slow mo flashbacks that make no sense. AVOID!",0
"An annoying experience. Improvised dialogue, handheld cameras for no effect, directionless plot, contrived romance, ick! to the whole mess. Ron Silver was the only real actor. Gretta Sacchi was TERRIBLE! Henry Jaglom did better with Eating which suited his style much more.",0
"Perhaps it's because I am so in love with the William Holden - Kim Novak version, or because I'm not a Gen-X'er, but this was absolutely the worst remake I have ever seen. Without the original's soundtrack, it just seemed like another typical TV movie...yes, about as bland as Kraft cheese.",0
"The plot was predictable, and fighting with guns gets old, but this is a definate movie to look at if you have a low IQ and don't really care about real movies. I would endulge in true art movies, like 'Clerks', 'Something about Mary', 'El Mariachi', or 'La Taqueria'.",0
"Boring, predictable, by-the-numbers horror outing at least has pretty good special effects and plenty of (mindless) mayhem and gore to satisfy (mindless) genre fans. Mostly it's about giant rats chomping on a set of characters we don't care an iota about - if that's your thing, tune in. (*1/2)",0
I checked this movie out based on a favorable review on this page. It is slow moving and the payoff is a four star dud..The only mystery here is how Oscar® winner F. Murray Abraham got involved with such a lousy script!,0
"I am definitely a Burt Reynolds fan, but sorry, this one really stinks. Most of the dialogue is laughable and the only interesting plot twist is in the last five minutes of the movie. I can't believe he even made this one. Is he actually that hard up for money?",0
"Excruciatingly slow-paced, over-scripted black comedy with a too-clever premise and bad acting.<br /><br />Maybe this would have worked as a Twilight Zone or Tales from the Crypt episode, but by the last half, you just want it to get to its predictable ending and be done with it already.",0
"This movie is BAD! It's basically an overdone copy of Michael Jackson's Thriller video, only worse! The special effects consist of lots of glow in the dark paint, freaky slapstick fastmoving camera shots and lots of growling. I think the dog was the best actor in the whole movie.",0
